ID,ClassYear,ClassSemester,SectionCode,Audit,Status,Grade,GradePctg,MidGrade,MidGradePctg,EarnedStatus
703,2011-2012,0,CS101F11-A,0,2,1,96,1,96,1
703,2011-2012,0,ENG110F11-D,0,3,0,0,0,0,0
703,2011-2012,0,GAM100F11-E,0,3,0,0,0,0,0
703,2011-2012,0,GAT110F11,0,3,0,0,0,0,0
703,2011-2012,0,MAT140F11-A,0,3,0,0,0,0,0
703,2011-2012,0,PSY101F11-B,0,3,0,0,0,0,0
703,2011-2012,0,CS120F11-A,0,3,0,0,0,0,0
703,2011-2012,0,CS120LF11,0,3,0,0,0,0,0
703,2011-2012,0,ENG110F11-A,0,3,0,0,0,0,0
703,2011-2012,1,CS170LS12,0,2,2,90,0,0,1
703,2011-2012,1,CS170S12,0,2,2,90,2,92,1
703,2011-2012,1,CS230S12,0,2,1,100,1,100,1
703,2011-2012,1,ENG120S12-A,0,2,1,95,2,90,1
703,2011-2012,1,GAM150S12-D,0,2,2,92,5,81,1
703,2011-2012,1,GAT210S12-A,0,2,2,90,6,77,1
703,2015-2016,2,CS300SU16-A,1,2,12,0,12,100,0
703,2015-2016,0,CS375F15,1,2,12,0,12,100,0
703,2015-2016,0,CS370F15,1,3,0,0,0,0,0
703,2015-2016,0,CS211F15,1,2,12,0,12,100,0
703,2012-2013,1,GAM250S13-B,0,2,1,100,1,97,1
703,2012-2013,1,MGT451S13,0,2,1,95,1,97,3
703,2012-2013,0,PHY200F12-B,0,3,0,0,0,0,0
703,2012-2013,0,GAT211F12-A,0,2,1,97,1,100,1
703,2012-2013,0,GAM200F12,0,2,1,100,1,93,1
703,2012-2013,0,GAT211F12-C,0,3,0,0,0,0,0
703,2012-2013,0,MAT200F12-B,0,2,1,95,1,96,1
703,2012-2013,0,PHY200F12-A,0,2,2,92,4,85,1
703,2016-2017,0,GAT260F16-B,1,3,0,0,0,0,0
703,2015-2016,1,CS212S16-A,1,2,12,0,12,100,0
703,2015-2016,1,CS261S16-A,1,2,12,0,12,100,0
703,2014-2015,0,CS260F14,0,2,1,100,2,90,3
703,2013-2014,2,GAM390SU14,0,2,16,0,16,0,3
703,2012-2013,0,CS180F12,0,2,2,91,1,93,1
703,2012-2013,0,CS225F12,0,2,1,95.92,3,87.37,1
703,2014-2015,2,CS250SU15,1,2,12,0,12,100,0
703,2014-2015,2,CS200SU15,1,2,12,0,12,100,0
703,2014-2015,2,CS200SU15,1,3,0,0,0,0,0
703,2013-2014,0,GAT250F13-C,0,2,3,87,7,76,1
703,2013-2014,0,ART126F13-B,0,2,1,95,3,89,1
703,2013-2014,0,ART260F13-B,0,2,1,100,1,98,1
703,2013-2014,0,CS251F13,0,2,1,98,1,96,1
703,2013-2014,0,CS380F13-A,0,2,1,99,1,100,1
703,2013-2014,0,GAM302F13,0,2,1,100,1,100,1
703,2014-2015,1,CS391S15,0,2,1,100,1,100,3
703,2014-2015,1,CS399S15,0,2,1,95.14,1,98,3
703,2014-2015,1,MAT340S15,0,2,1,98,1,95,1
703,2012-2013,1,ART102S13-B,0,2,4,85,1,97.3,1
703,2012-2013,1,ART310S13,0,3,0,0,0,0,0
703,2012-2013,1,CS280S13,0,2,4,86,1,100,1
703,2012-2013,1,GAM250S13,0,3,0,0,0,0,0
703,2012-2013,1,GAT212S13-B,0,2,1,97,1,94,1
703,2012-2013,1,GAT240S13,0,2,2,92,1,100,1
703,2014-2015,1,GAT316S15,0,2,2,90,4,85,1
704,2014-2015,1,ART310S15,0,2,6,77,1,94,1
704,2014-2015,1,COM250S15,0,2,1,93,1,93,1
704,2014-2015,1,SOS190S15,0,3,0,0,0,0,0
704,2014-2015,1,GAM352S15,0,2,7,76,9,63,1
704,2014-2015,1,GAT316S15,0,2,8,71,7,75,1
704,2012-2013,1,GAM152S13-B,0,2,2,90.76,5,80,1
704,2014-2015,1,CS120S15,0,2,2,90,4,84,3
704,2013-2014,0,GAT250F13-B,0,2,5,82,1,96,1
704,2012-2013,2,GAT240SU13,0,2,13,0,0,0,0
704,2012-2013,2,ART126SU13,0,3,0,0,0,0,0
704,2013-2014,0,ART110F13,0,2,5,82.6,9,68.6,1
704,2014-2015,0,ART260F14-A,0,2,2,91.08,1,93.14,1
704,2014-2015,0,FLM151F14-A,0,2,2,90.44,4,84.93,1
704,2014-2015,0,GAM302F14,0,2,5,82,4,85,1
704,2014-2015,0,GAT315F14,0,2,6,77,6,77,1
704,2014-2015,0,MUS115F14-A,0,2,1,96.6,1,97.57,1
704,2015-2016,0,ENG230F15,0,2,3,88,4,85,1
704,2015-2016,0,ENG245F15,0,2,4,84,1,100,1
704,2015-2016,0,GAM400F15,0,2,2,90,1,100,1
704,2015-2016,0,GAT330F15,0,2,1,93,3,88,1
704,2015-2016,0,GAT405F15,0,2,6,78,6,78,1
704,2015-2016,0,HIS100F15,0,2,2,90.3,3,87.7,1
704,2015-2016,0,PSY201F15,0,2,2,90,4,83,1
704,2013-2014,2,ART126SU14,0,2,7,74.43,7,73.75,1
704,2013-2014,2,GAT251SU14-I,0,2,5,81,2,92,1
704,2013-2014,2,ART125SU14,0,3,0,0,0,0,0
704,2012-2013,0,PSY101F12-A,0,2,1,95,4,85,1
704,2012-2013,1,ART102S13-A,0,2,2,90,1,97.3,1
704,2012-2013,1,CS175S13,0,2,1,100,1,100,1
704,2012-2013,1,ENG120S13-B,0,2,3,88,5,80,1
704,2012-2013,1,GAM152S13,0,3,0,0,0,0,0
704,2012-2013,1,GAT210S13-B,0,2,2,90.4,9,64,1
704,2012-2013,1,PHY115S13,0,2,4,83,3,89,1
704,2014-2015,2,GAT399SU15,0,2,10,31.5,7,75,0
704,2014-2015,2,CS170LSU15,0,2,10,27,10,52,0
704,2014-2015,2,CS170SU15,0,2,10,27,10,52,0
704,2014-2015,2,CS230SU15,0,2,13,0,0,0,0
704,2014-2015,1,CS120LS15,0,2,2,90,4,84,3
704,2013-2014,1,ART101S14,0,2,9,63.89,8,72,3
704,2013-2014,1,GAT251S14-B,0,3,0,0,0,0,0
704,2012-2013,0,COL101F12-C,0,3,0,0,0,0,0
704,2012-2013,0,CS116F12,0,2,1,100,3,88,1
704,2012-2013,0,ENG110F12-A,0,2,1,93,1,95,1
704,2012-2013,0,GAM100F12-A,0,2,3,89,2,91,1
704,2012-2013,0,GAT110F12,0,2,2,92,3,88.75,1
704,2012-2013,0,MAT103F12,0,2,4,86,4,83,1
704,2013-2014,1,CG102S14,0,2,3,89.5,1,95,1
704,2013-2014,1,CG125S14,0,2,5,80.5,4,86,1
704,2013-2014,1,COM150S14-F,0,2,2,92,4,86,1
704,2013-2014,1,FLM151S14-B,0,3,0,0,0,0,0
704,2013-2014,1,GAM252S14,0,2,4,83,3,88,1
704,2013-2014,1,GAT212S14-A,0,2,4,86,10,34,1
704,2013-2014,0,ART126F13-B,0,3,0,0,0,0,0
704,2013-2014,0,CS176F13,0,2,1,95,1,100,1
704,2013-2014,0,GAM202F13,0,2,6,77,7,75,1
704,2013-2014,0,GAT211F13-B,0,2,8,70,9,69,1
704,2013-2014,0,GAT240F13,0,3,0,0,0,0,0
704,2013-2014,0,GAT240F13,0,2,1,93.75,1,97,1
704,2015-2016,1,CS185S16,0,2,2,91,1,96,2
704,2015-2016,1,ENG360S16-A,0,3,0,0,0,0,0
704,2015-2016,1,ENG440S16-A,0,3,0,0,0,0,0
704,2015-2016,1,GAM450S16-A,0,2,5,82,1,94,1
704,2015-2016,1,HIS150S16-A,0,2,5,80.3,8,70.7,1
704,2015-2016,1,MGT451S16-A,0,2,5,80,6,77,1
704,2015-2016,1,GAT399S16-A,0,2,4,84.16,4,85.3,3
705,2013-2014,1,PRJ400S14-A,0,3,0,0,0,0,0
705,2013-2014,1,PRJ400S14-C,0,3,0,0,0,0,0
705,2013-2014,1,PRJ450S14-C,0,3,0,0,0,0,0
705,2012-2013,0,ANI300F12,0,2,7,75,7,73,2
705,2012-2013,0,ART450F12-B,0,3,0,0,0,0,0
705,2012-2013,0,CG399F12,0,2,9,60,9,65,2
705,2012-2013,0,FLM210F12,0,2,5,80,8,71,1
705,2012-2013,0,PRJ400F12-D,0,3,0,0,0,0,0
705,2012-2013,0,ART450F12-A,0,2,7,73,3,88.5,1
705,2011-2012,0,ART350F11-B,0,2,4,85,4,84,1
705,2011-2012,0,CG300F11-B,0,2,4,83,5,81,1
705,2011-2012,0,CG305F11,0,2,5,80,7,75,3
705,2011-2012,0,PRJ300F11-C,0,2,5,80,5,80,1
705,2013-2014,1,ANI398S14,0,3,0,0,0,0,0
705,2011-2012,1,ART234S12,0,2,8,70,5,81,2
705,2011-2012,1,ART301S12,0,2,6,79,0,0,3
705,2011-2012,1,CG315S12,0,2,7,75,7,76,3
705,2011-2012,1,CG350S12,0,2,6,78,7,76,3
705,2011-2012,1,PRJ350S12-B,0,2,9,64,7,75,-1
705,2011-2012,2,ART401SU12,0,2,4,84,5,81,1
705,2011-2012,2,ANI399SU12,0,3,0,0,0,0,0
705,2011-2012,2,ART399SU12,0,2,4,85,4,86,2
705,2011-2012,2,PRJ350SU12,0,3,0,0,0,0,0
705,2011-2012,2,FLM201SU12,0,3,0,0,0,0,0
705,2011-2012,2,PRJ350SU12-I,0,2,10,50,4,85,-1
705,2013-2014,1,PRJ400S14-A,0,2,6,78,7,75,1
705,2013-2014,2,PRJ450SU14-I2,0,2,4,85,6,77,1
705,2012-2013,2,PRJ350SU13-B,0,3,0,0,0,0,0
705,2013-2014,0,COL499F13,0,2,16,0,16,0,2
705,2013-2014,0,JPN101F13,0,2,1,99.8,1,98.89,2
705,2013-2014,0,PRJ400F13-C,0,3,0,0,0,0,0
705,2013-2014,0,PRJ400F13-D,0,2,9,63,7,76,0
705,2013-2014,0,ANI399F13,0,2,7,75.8,0,0,2
705,2012-2013,1,ANI350S13,0,2,9,65,9,65,2
705,2012-2013,1,CG375S13,0,2,4,85.8,1,93,2
705,2012-2013,1,LAW115S13-A,0,3,0,0,0,0,0
705,2012-2013,1,LAW115S13-B,0,2,4,85,6,77,1
705,2012-2013,1,PRJ350S13-A,0,3,0,0,0,0,0
705,2012-2013,1,PRJ350S13-A,0,3,0,0,0,0,0
705,2012-2013,1,PRJ350S13-B,0,3,0,0,0,0,0
705,2012-2013,1,SOS115S13-B,0,2,4,84,3,88,1
705,2012-2013,1,PRJ350S13-B,0,2,9,67.18,7,76,0
705,2013-2014,0,ANI450F13,0,3,0,0,0,0,0
705,2012-2013,2,PRJ350SU13-A,0,2,4,85.51,3,88.6,1
706,2012-2013,1,CG275S13-A,0,2,8,70,7,76,1
706,2012-2013,1,GAM352S13,0,2,1,94,8,72,1
706,2012-2013,1,GAT240S13,0,2,4,86,1,100,1
706,2012-2013,1,GAT316S13,0,2,4,86,4,85,1
706,2012-2013,1,HIS150S13,0,2,7,75.33,6,79.1,1
706,2012-2013,2,CG275SU13,0,3,0,0,0,0,0
706,2012-2013,2,CG301SU13,0,3,0,0,0,0,0
706,2012-2013,2,CG305SU13,0,3,0,0,0,0,0
706,2012-2013,2,GAM375SU13,0,3,0,0,0,0,0
706,2012-2013,2,GAM390SU13,0,2,16,0,16,0,1
706,2011-2012,2,ART300SU12,0,3,0,0,0,0,0
706,2011-2012,2,ENG150SU12,0,3,0,0,0,0,0
706,2011-2012,1,ART310S12,0,2,4,84,1,94,1
706,2011-2012,1,CG102S12,0,2,2,90.06,5,82,1
706,2011-2012,1,CG125S12,0,2,4,86,5,82,3
706,2011-2012,1,COM150S12-A,0,2,4,85,8,70,1
706,2011-2012,1,GAM252S12,0,2,1,94,3,87,1
706,2011-2012,1,GAT212S12-A,0,2,4,84,5,82,1
706,2011-2012,1,GAT251S12-B,0,2,5,80,7,75,1
706,2013-2014,1,ANI125S14-E,0,2,3,87,3,88,2
706,2013-2014,1,ART111S14-B,0,2,2,92,2,90,1
706,2013-2014,1,ENG150S14,0,2,4,83,7,74,1
706,2013-2014,1,MGT451S14,0,2,2,90,2,90,1
706,2013-2014,1,LAW115S14-B,0,2,4,85,3,88,1
706,2011-2012,0,FLM151F11-B,0,2,4,85.8,4,83.46,1
706,2011-2012,0,GAM202F11,0,2,4,84,9,66,1
706,2011-2012,0,GAT211F11-D,0,2,7,76,5,80,1
706,2011-2012,0,GAT250F11-A,0,2,5,82,3,88,1
706,2011-2012,0,ART126F11-B,0,2,6,77,6,77,1
706,2011-2012,0,BIO100F11,0,2,3,89.14,8,70.67,1
706,2011-2012,0,CS176F11,0,2,1,94,1,93,1
706,2012-2013,0,ANI101F12-B,0,3,0,0,0,0,0
706,2012-2013,0,ART260F12-A,0,2,1,100,16,0,1
706,2012-2013,0,CG130F12-A,0,3,0,0,0,0,0
706,2012-2013,0,FLM275F12-A,0,2,1,98.5,1,100,1
706,2012-2013,0,GAM302F12,0,2,6,79,8,71,1
706,2012-2013,0,CG225F12-C,0,2,5,82,3,87,1
706,2012-2013,0,GAT315F12,0,2,7,75,3,88,1
706,2012-2013,0,HIS100F12,0,2,7,76.18,6,79.1,1
706,2013-2014,0,FLM215F13,0,2,4,84.96,9,69.92,3
706,2013-2014,0,GAM400F13-C,0,3,0,0,0,0,0
706,2013-2014,0,GAM490F13,0,2,16,0,16,0,1
706,2013-2014,0,GAT330F13,0,2,7,76,4,84,1
706,2013-2014,0,GAT405F13,0,2,3,89,4,85,1
707,2014-2015,0,ART126F14-B,0,2,5,82,5,82,1
707,2014-2015,0,CS176F14,0,2,2,90,1,100,1
707,2014-2015,0,GAM205F14,0,2,1,100,1,97,1
707,2014-2015,0,GAT211F14-C,0,2,7,76.5,4,84,1
707,2014-2015,0,GAT240F14,0,2,3,88,4,83,1
707,2014-2015,0,PSY201F14,0,2,3,88,6,79,1
707,2016-2017,1,MGT451S17-A,0,2,1,93.6,1,98.86,1
707,2016-2017,0,CG399F16-A,0,3,0,0,0,0,0
707,2016-2017,0,ENG245F16-A,0,2,2,92,1,100,1
707,2016-2017,0,GAM400F16-A,0,2,3,89.5,9,63,1
707,2013-2014,1,ART102S14-A,0,2,6,78,7,74,1
707,2013-2014,1,CS175S14,0,2,3,87,9,68,1
707,2013-2014,1,ENG110S14-A,0,2,1,93,4,85,1
707,2013-2014,1,GAM152S14,0,2,1,94.12,5,82.6,1
707,2013-2014,1,GAT210S14-A,0,2,4,85,2,92,1
707,2013-2014,1,MAT105S14,0,2,8,72,6,79,1
707,2013-2014,1,PHY115S14,0,2,8,70,9,68,1
707,2014-2015,1,CG102S15-B,0,2,4,85,5,81,1
707,2014-2015,1,CG125S15-A,0,2,1,93,2,91.13,1
707,2014-2015,1,COM150S15-C,0,2,6,79,7,76,1
707,2014-2015,1,ENG120S15,0,3,0,0,0,0,0
707,2014-2015,1,GAM255S15,0,2,6,78,6,77,1
707,2014-2015,1,GAT250S15-B,0,2,3,89,9,66,1
707,2016-2017,0,GAT316F16-A,0,2,7,75.58,3,89.83,1
707,2016-2017,0,GAT330F16-A,0,2,1,94,1,100,1
707,2016-2017,0,CG397F16,0,2,6,78,1,96.4,3
707,2015-2016,1,ART310S16-A,0,2,3,89,2,90,1
707,2015-2016,1,ECN100S16-A,0,2,4,85.6,3,88,1
707,2015-2016,1,GAM352S16,0,2,4,85,9,64,1
707,2015-2016,1,GAT315S16-B,0,2,8,72.47,9,69.03,1
707,2015-2016,1,GAT399S16-A,0,2,1,96.48,1,95.3,1
707,2015-2016,1,MGT451S16-A,0,3,0,0,0,0,0
707,2016-2017,1,COL499S17-A,0,2,16,0,16,0,3
707,2016-2017,1,ENG250S17-A,0,3,0,0,0,0,0
707,2016-2017,1,ENG440S17-A,0,3,0,0,0,0,0
707,2016-2017,1,GAM450S17-A,0,2,4,84,10,0,1
707,2016-2017,1,GAT212S17-A,0,2,6,77,4,83.2,1
707,2015-2016,0,ART260F15-A,0,2,3,87.21,4,84.71,1
707,2015-2016,0,ENG230F15,0,2,1,93,4,85,3
707,2015-2016,0,FLM151F15-A,0,2,4,85,4,85.8,1
707,2015-2016,0,GAT251F15-A,0,2,7,76,1,95,1
707,2015-2016,0,MUS115F15-A,0,2,3,87.6,4,83.33,1
707,2015-2016,0,GAM302F15,0,2,5,80,5,82,1
707,2015-2016,1,PSY210S16-A,0,2,4,83,4,85,1
707,2013-2014,0,GAT120F13,0,2,5,81,3,87,1
707,2013-2014,0,MAT100F13,0,2,5,81,6,78,1
707,2013-2014,0,PSY101F13-A,0,2,2,90,3,89,1
707,2013-2014,0,COL101F13-H,0,2,16,0,10,50,1
707,2013-2014,0,CS116F13,0,2,2,92,8,72,1
707,2013-2014,0,GAM100F13-B,0,2,2,91,1,94,1
707,2013-2014,0,GAT110F13,0,2,5,81,6,77,1
708,2013-2014,0,GAT330F13-I,0,2,1,98,0,0,1
708,2013-2014,0,GAT330F13,0,3,0,0,0,0,0
708,2013-2014,0,GAT399F13,0,2,1,98,0,0,3
708,2013-2014,0,GAT405F13,0,3,0,0,0,0,0
708,2013-2014,0,HIS100F13,0,2,1,98.05,1,100,1
708,2013-2014,1,GAM450S14-A,0,3,0,0,0,0,0
708,2013-2014,1,GAM450S14-C,0,3,0,0,0,0,0
708,2013-2014,1,HIS150S14,0,3,0,0,0,0,0
708,2013-2014,1,HIS150S14-I,0,2,1,99,1,100,1
708,2013-2014,1,LAW115S14-A,0,3,0,0,0,0,0
708,2013-2014,1,MUS113S14,0,3,0,0,0,0,0
708,2013-2014,1,GAM490S14,0,2,16,0,16,0,1
708,2012-2013,1,GAT398S13-I,0,2,1,98,1,98,3
708,2011-2012,1,GAT212S12-A,0,2,3,89,4,84,1
708,2011-2012,1,GAT251S12-B,0,2,3,87,1,93.75,1
708,2011-2012,1,ART310S12,0,2,3,87,6,78,1
708,2011-2012,1,CG102S12,0,2,3,89.5,3,87,1
708,2011-2012,1,CG125S12,0,2,2,90,3,87,1
708,2011-2012,1,COM150S12-A,0,2,1,94,3,89,1
708,2011-2012,1,GAM252S12,0,2,2,92,3,87,1
708,2013-2014,1,COL101S14,0,3,0,0,0,0,0
708,2013-2014,1,COL499S14,0,3,0,0,0,0,0
708,2013-2014,1,COL499S14,0,3,0,0,0,0,0
708,2013-2014,1,COM250S14,0,3,0,0,0,0,0
708,2013-2014,0,GAM400F13-C,0,2,1,93,5,82,1
708,2012-2013,0,ART260F12-A,0,2,1,100,0,0,1
708,2012-2013,0,ENG230F12,0,2,1,95,1,93,1
708,2012-2013,0,ENG315F12-B,0,3,0,0,0,0,0
708,2012-2013,0,FLM275F12-A,0,2,1,99.77,1,100,1
708,2012-2013,0,GAM302F12,0,2,1,100,7,73,1
708,2012-2013,0,GAT315F12,0,2,2,90,9,68,1
708,2012-2013,0,HIS100F12,0,3,0,0,0,0,0
708,2012-2013,1,COM250S13-B,0,3,0,0,0,0,0
708,2012-2013,1,ENG150S13,0,2,1,94,2,91,1
708,2012-2013,1,ENG150S13,0,3,0,0,0,0,0
708,2012-2013,1,GAM352S13,0,2,2,90,5,80,1
708,2012-2013,1,GAT240S13,0,2,2,90,10,0,1
708,2012-2013,1,GAT316S13,0,2,3,89,4,85,1
708,2012-2013,1,MGT451S13,0,2,2,90,2,90,1
708,2012-2013,1,PSY250S13,0,3,0,0,0,0,0
708,2011-2012,0,BIO100F11,0,2,2,92.57,2,91.67,1
708,2011-2012,0,CS176F11,0,2,1,100,1,100,1
708,2011-2012,0,ENG116F11-C,0,2,2,90,1,94,1
708,2011-2012,0,GAM202F11,0,2,4,86,7,76,1
708,2011-2012,0,GAT211F11-D,0,2,2,91,4,84,1
708,2011-2012,0,GAT250F11-B,0,2,4,84,2,91,1
709,2011-2012,0,ART260F11-B,0,2,2,90,1,98,1
709,2011-2012,0,CS176F11,0,2,1,100,1,97,3
709,2011-2012,0,FLM151F11-A,0,2,4,84.07,5,82.2,1
709,2011-2012,0,FLM275F11,0,2,4,84.94,10,50,1
709,2011-2012,0,GAM302F11,0,2,4,86,2,91,1
709,2011-2012,0,GAT315F11,0,2,3,89,1,93.63,3
709,2012-2013,0,CS100F12-B,0,3,0,0,0,0,0
709,2012-2013,0,CS100LF12-A,0,3,0,0,0,0,0
709,2012-2013,0,GAM400F12-B,0,2,4,86,2,90,3
709,2012-2013,0,GAT330F12,0,2,4,83,6,79,1
709,2012-2013,0,GAT405F12,0,2,3,89,4,85,3
709,2012-2013,0,HIS100F12,0,2,1,93.6,1,96,1
709,2012-2013,1,COM150S13-D,0,2,1,95.16,1,100,1
709,2012-2013,1,CS120LS13,0,2,5,81,3,89,2
709,2012-2013,1,CS120S13,0,2,5,81,3,89,2
709,2012-2013,1,GAM450S13-A,0,2,3,89,4,85,2
709,2012-2013,1,HIS150S13,0,2,1,93.61,1,96.1,1
709,2012-2013,0,SOS115F12,0,2,1,95.3,1,95.3,1
709,2011-2012,1,MGT451S12,0,2,4,84,4,86,1
709,2011-2012,1,CG102S12,0,2,2,90.81,4,84,3
709,2011-2012,1,CG305S12,0,2,5,82,4,86,3
709,2011-2012,1,GAM352S12,0,2,4,85,7,75,1
709,2011-2012,1,GAT240S12,0,2,3,87.57,6,79,1
709,2011-2012,1,GAT316S12,0,2,2,92,0,0,3
710,2012-2013,1,LAW115S13-A,0,2,5,80.55,0,0,2
710,2013-2014,0,ENG315F13-A,0,2,7,75,6,77,1
710,2013-2014,0,GAM302F13,0,2,8,72,10,0,1
710,2013-2014,0,GAT315F13,0,2,6,79,8,70,1
710,2012-2013,0,ART260F12-B,0,2,1,97,16,0,1
710,2012-2013,0,ENG116F12-C,0,2,5,82,2,92,1
710,2012-2013,0,ENG230F12,0,2,3,87,2,90,1
710,2012-2013,0,FLM275F12-B,0,2,3,89.68,1,99,1
710,2013-2014,2,GAM400SU14-I,0,2,1,93,4,85,1
710,2012-2013,1,GAT240S13,0,2,7,76.5,8,72,1
710,2012-2013,1,GAT250S13,0,2,7,74,6,77,1
710,2012-2013,1,GAT251S13-B,0,3,0,0,0,0,0
710,2012-2013,1,HIS150S13,0,2,4,83.83,3,89.4,1
710,2012-2013,1,GAT251S13-B,0,2,8,70,10,51,1
710,2012-2013,1,MGT451S13,0,2,5,82,4,86,1
710,2012-2013,1,COM250S13,0,3,0,0,0,0,0
710,2012-2013,0,GAT250F12-C,0,2,9,69,9,60,0
710,2012-2013,0,HIS100F12,0,2,4,84.99,2,90.7,1
710,2011-2012,0,ART126F11-B,0,2,4,86,6,79,1
710,2011-2012,0,BIO100F11,0,2,4,86.71,9,69,1
710,2011-2012,0,CS176F11,0,2,1,96,4,86,1
710,2011-2012,0,FLM151F11-B,0,2,7,75.64,8,71.6,1
710,2011-2012,0,GAM202F11,0,2,5,80,8,70,1
710,2011-2012,0,GAT211F11-D,0,2,4,86,4,83,1
710,2011-2012,0,GAT250F11-A,0,2,10,58,10,56,-1
710,2014-2015,0,GAT330F14,0,2,4,86,5,80,1
710,2014-2015,0,GAT405F14,0,2,3,88,5,80,1
710,2014-2015,0,GAM450F14,0,2,1,98,1,95,1
710,2013-2014,1,ENG399S14-I,0,2,2,90,1,93,1
710,2013-2014,1,COM250S14,0,2,2,90,1,93,1
710,2013-2014,1,ENG250S14-B,0,2,8,72,7,74,1
710,2013-2014,1,GAM352S14,0,2,4,85,5,81,1
710,2013-2014,1,GAT316S14,0,2,8,70,6,79,1
710,2011-2012,1,GAT212S12-A,0,2,5,82,5,81,1
710,2011-2012,1,GAT251S12-B,0,3,0,0,0,0,0
710,2011-2012,1,GAT250S12,0,2,10,50,9,62.5,-1
710,2011-2012,1,ART310S12,0,2,3,89,2,91.8,1
710,2011-2012,1,CG102S12,0,2,6,79.44,5,80,1
710,2011-2012,1,CG125S12,0,2,4,84,4,83,1
710,2011-2012,1,COM150S12-A,0,2,3,88,4,83,1
710,2011-2012,1,GAM252S12,0,2,2,90,4,83,1
711,2011-2012,1,GAM152S12,0,3,0,0,0,0,0
711,2011-2012,1,GAM152S12,0,2,5,81,3,88,1
711,2011-2012,1,GAT210S12-B,0,2,8,72,10,51,1
711,2011-2012,0,ART101F11-B,0,3,0,0,0,0,0
711,2011-2012,0,BIO100F11,0,3,0,0,0,0,0
711,2011-2012,0,CS116F11,0,2,10,34,9,65,0
711,2011-2012,0,ENG245F11,0,3,0,0,0,0,0
711,2011-2012,0,FLM151F11-A,0,3,0,0,0,0,0
711,2011-2012,0,GAM100F11-F,0,3,0,0,0,0,0
711,2011-2012,0,GAM100F11-G,0,2,5,82,3,87,1
711,2011-2012,0,GAT110F11,0,2,4,84.4,7,76.71,1
711,2011-2012,0,MAT103F11,0,3,0,0,0,0,0
711,2013-2014,1,ART401S14,0,2,10,0,2,90,0
711,2013-2014,1,CS175S14,0,2,10,0,9,63,0
711,2013-2014,1,ENG150S14,0,3,0,0,0,0,0
711,2014-2015,2,FLM151SU15-B,0,2,1,93,2,91,1
711,2014-2015,2,GAM352SU15,0,2,3,88,10,56,1
711,2014-2015,2,GAT399SU15,0,2,3,87,8,70,1
711,2013-2014,1,GAM352S14,0,2,9,66,8,71,0
711,2013-2014,1,ENG399S14-I,0,2,2,90,1,94,3
711,2011-2012,1,FLM151S12-C,0,3,0,0,0,0,0
711,2011-2012,0,BIO100F11,0,2,2,91.57,3,88.33,3
711,2011-2012,0,HIS100F11,0,2,5,81,5,82.75,3
711,2012-2013,0,GAM202F12,0,2,4,83,5,80,3
711,2012-2013,0,GAT211F12-C,0,2,7,74,9,65,1
711,2012-2013,0,GAT250F12-C,0,2,8,70,10,41,1
711,2012-2013,1,CS120LS13,0,3,0,0,0,0,0
711,2012-2013,1,GAT251S13-B,0,2,9,68.7,6,77,0
711,2012-2013,1,CG125S13,0,2,5,80,9,60,1
711,2012-2013,1,CG125S13,0,3,0,0,0,0,0
711,2012-2013,1,ART111S13-B,0,2,13,0,0,0,0
711,2012-2013,1,GAT251S13-B,0,3,0,0,0,0,0
711,2011-2012,2,ART125SU12,0,2,8,72,7,76.8,3
711,2011-2012,2,MAT150SU12,0,3,0,0,0,0,0
711,2011-2012,1,ART101S12-I,0,2,8,71.2,7,73,1
711,2011-2012,1,FLM151S12-B,0,3,0,0,0,0,0
711,2011-2012,1,PHY115S12,0,2,8,72,8,71,1
711,2012-2013,0,ART260F12-A,0,2,1,94,0,0,1
711,2012-2013,0,CS116F12,0,2,2,92,9,60,1
711,2012-2013,0,FLM151F12-A,0,3,0,0,0,0,0
711,2015-2016,2,CS176SU16-I,0,2,5,80,5,80,1
711,2013-2014,2,ART151SU14,0,3,0,0,0,0,0
711,2013-2014,2,ART398SU14,0,3,0,0,0,0,0
711,2013-2014,2,ENG150SU14,0,3,0,0,0,0,0
711,2013-2014,2,FLM151SU14,0,3,0,0,0,0,0
711,2015-2016,0,GAM400F15,0,2,8,70,3,88,1
711,2015-2016,0,GAT212F15,0,2,5,80,5,80,1
711,2015-2016,0,GAT330F15,0,2,6,79,7,74,1
711,2013-2014,1,GAT316S14,0,2,10,57,7,75,0
711,2013-2014,1,HIS150S14,0,2,1,94.18,1,96,3
711,2012-2013,2,GAT251SU13,0,2,8,70,5,81,1
711,2012-2013,2,ART151SU13,0,2,13,0,0,0,0
711,2012-2013,2,ART300SU13,0,2,8,70,4,84,3
711,2012-2013,2,FLM275SU13,0,3,0,0,0,0,0
711,2012-2013,2,GAT240SU13,0,2,1,94.25,5,82,1
711,2015-2016,1,CS175S16-A,0,2,5,82,5,80,1
711,2015-2016,1,GAT316S16-A,0,2,6,77,4,85,1
711,2015-2016,1,MGT451S16-A,0,2,5,80,5,81,1
711,2015-2016,1,GAM450S16-B,0,2,6,78,7,73,1
711,2012-2013,1,CS175S13,0,2,13,0,0,0,0
711,2012-2013,1,CS175S13-I,0,3,0,0,0,0,0
711,2012-2013,1,GAM252S13,0,2,7,73,7,75,3
711,2013-2014,0,GAM302F13,0,2,3,89,10,0,1
711,2013-2014,0,GAT315F13,0,2,4,86,3,88,1
